district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
中和區,房地(土地+建物),新北市中和區安平路７２號二樓,15.96,住,,,1120805,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841125,114.17,3,2,2,有,有,18800000,164667,,0,0,其他增建；,RPRNMLSLQHIGFHF76DA,79.18,11.5,9.93,有
中和區,房地(土地+建物)+車位,新北市中和區連城路４６９巷１４號六樓,31.78,住,,,1120809,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830221,158.9,3,2,2,有,有,19500000,122719,坡道機械,0,1500000,陽台外推；,RPQNMLSKRHIGFHF66DA,105.33,0,11.02,有
中和區,房地(土地+建物),新北市中和區景平路２６８號十五樓之八,3.71,住,,,1120701,土地1建物1車位0,十五層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0890529,50.31,1,1,1,有,有,7000000,139137,,0,0,,RPQOMLQLPHIGFHF09DA,38.01,0,0,有
中和區,房地(土地+建物),新北市中和區民安街２２巷２８號五樓,33.41,住,,,1120722,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701105,107.42,2,2,1,有,無,11400000,106125,,0,0,陽台外推；頂樓加蓋；其他增建；,RPQOMLTLQHIGFHF86DA,93.74,0,13.68,無
中和區,房地(土地+建物),新北市中和區保健路２９巷１０弄３號二樓,29.14,住,,,1120730,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630410,76,3,2,1,有,無,9000000,118421,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQJRHIGFHF98EA,76,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區南華路７４號,23.69,住,,,1120708,土地2建物1車位1,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0841103,149.06,3,1,4,有,有,15580000,104522,升降機械,0,0,其他增建；,RPPPMLRJRHIGFHF66EA,95.81,2.9,14.54,有
中和區,房地(土地+建物),新北市中和區中正路８１７號十一樓之一,3.81,都市：其他:住宅區,,,1120703,土地2建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880915,45.5,1,1,1,有,有,6400000,140659,,0,0,,RPQPMLQJRHIGFHF56DA,31.44,0,4.9,有
中和區,房地(土地+建物)+車位,新北市中和區圓通路２９９巷２４號五樓,31.56,住,,,1120722,土地2建物1車位2,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971007,186.34,4,2,2,有,有,20400000,117721,坡道平面,42.78,3500000,,RPXNMLPLQHIGFHF07DA,85.85,3.25,7.97,有
中和區,房地(土地+建物),新北市中和區工專路１５３號,17.19,住,,,1120723,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0901130,71.85,3,2,2,有,有,9380000,130550,,0,0,陽台外推；其他增建；,RPTOMLRKQHIGFHF86DA,52.31,0,6.4,有
中和區,房地(土地+建物)+車位,新北市中和區宜安路１００號三樓,34.37,住,,,1120726,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0990407,301.25,3,2,3,有,有,44500000,147718,坡道平面,0,2800000,陽台外推；其他增建；,RPXNMLPKQHIGFHF96DA,162.71,8.05,18.87,有
中和區,房地(土地+建物),新北市中和區員山路６１１巷２弄３１號四樓,9.51,工,,,1120710,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0590710,41.25,2,1,1,有,無,4800000,116364,,0,0,其他增建；,RPPNMLLKRHIGFHF58EA,41.25,0,0,無
中和區,房地(土地+建物),新北市中和區興南路二段１４２巷３１弄７８號,86.66,住,,,1120703,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690719,131.96,5,2,2,有,無,14200000,107608,,0,0,陽台外推；頂樓加蓋；其他增建；,RPSOMLRJQHIGFHF66DA,131.96,0,0,無
中和區,房地(土地+建物),新北市中和區景新街４６７巷２０弄１３４號三樓,28.19,都市：其他:住宅區,,,1120719,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,87.64,3,2,2,有,無,10500000,119808,,0,0,,RPPNMLSJRHIGFHF56EA,74.67,0,12.97,無
中和區,房地(土地+建物),新北市中和區興南路一段４９巷３弄１２號,75.07,商,,,1120715,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600217,73.72,2,2,1,有,無,18100000,245524,,0,0,,RPSNMLTJRHIGFHF86DA,73.72,0,0,無
中和區,房地(土地+建物),新北市中和區景平路１１１巷１１弄２號四樓,10.72,住,,,1120731,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680903,32.94,3,1,1,有,無,3000000,91075,,0,0,,RPQPMLLKRHIGFHF78DA,32.94,0,0,無
中和區,房地(土地+建物),新北市中和區中正路６８１號二十樓,10.05,住,,,1120704,土地1建物1車位0,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871027,145.15,3,2,2,有,有,15000000,103341,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKRHIGFHF58DA,93.56,0.95,14.62,有
中和區,房地(土地+建物),新北市中和區圓通路３３５巷３３弄５號二樓,36.62,住,,,1120720,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690421,91.86,3,2,2,有,無,8000000,87089,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLQJRHIGFHF96DA,91.86,0,0,無
中和區,房地(土地+建物),新北市中和區景平路２４１巷８２弄３７號二樓,25.34,住,,,1120727,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660804,82.56,3,2,1,有,無,11800000,142926,,0,0,其他增建；,RPQPMLPKQHIGFHF09DA,82.56,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區景新街１６１號,27.13,住,,,1120731,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0880501,170.76,0,1,1,有,有,31000000,181541,坡道平面,0,2500000,陽台外推；其他增建；,RPQOMLLLQHIGFHF68DA,90.6,0,11.44,有
中和區,房地(土地+建物)+車位,新北市中和區秀朗路三段１０巷１２弄１３號十一樓,31.61,住,,,1120730,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840501,179.25,4,2,2,有,有,25000000,155500,坡道平面,31.34,2000000,陽台外推；,RPUOMLRKQHIGFHF96DA,140.52,2.57,17.09,有
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之７號二十七樓,6.83,商,,,1120729,土地1建物1車位1,二十七層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,118.88,3,2,1,有,有,23200000,216733,坡道平面,26.37,3150000,含裝潢費；含傢俱設備費；,RPTOMLNKRHIGFHF56DA,49.99,4.07,7.94,有
中和區,房地(土地+建物),新北市中和區景平路２６８號十一樓之十七,3.71,住,,,1120718,土地1建物1車位0,十一層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0890529,50.31,1,1,1,有,有,8080000,160604,,0,0,,RPWOMLTLQHIGFHF47DA,38.01,0,0,有
中和區,房地(土地+建物)+車位,新北市中和區中安街３４號四樓,19.69,住,,,1120729,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,175.23,3,2,2,有,有,35200000,200879,坡道機械,0,2000000,陽台外推；,RPXNMLLKRHIGFHF66DA,112.38,1.28,22.36,有
中和區,房地(土地+建物),新北市中和區景新街３３７之１號二十六樓,4.96,商,,,1120720,土地1建物1車位0,二十六層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,70.26,1,2,1,有,有,16580000,235981,,0,0,含裝潢費；含傢俱設備費；,RPROMLRJRHIGFHF66DA,42.04,0.99,4.06,有
中和區,房地(土地+建物)+車位,新北市中和區國光街２１５巷８弄７號十九樓,7.3,住,,,1120722,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1111128,94.61,1,1,1,有,有,13000000,191222,坡道平面,39.7,2500000,,RPWOMLNKRHIGFHF96EA,31.34,1.46,3.35,有
中和區,房地(土地+建物),新北市中和區秀朗路三段５０巷６弄８號五樓,25.94,住,,,1120719,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680929,95.31,3,2,2,有,無,14000000,146889,,0,0,,RPROMLLKRHIGFHF78DA,95.31,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區成功路１３５號三樓,9.03,住,,,1120716,土地1建物1車位1,三層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0860322,164.83,3,2,2,有,有,17600000,106770,坡道機械,0,1500000,其他增建；,RPPPMLPJRHIGFHF98DA,117.9,0,13.69,有
中和區,房地(土地+建物),新北市中和區員山路３２７巷９２號十樓,7.23,住,,,1120719,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1050802,51.9,1,1,1,有,有,7600000,146435,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLOKRHIGFHF88DA,30.23,2.59,3.26,有
中和區,房地(土地+建物)+車位,新北市中和區景平路４３１巷１１號十樓之一,14.36,都市：其他:住宅區,,,1120722,土地4建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860910,127.08,3,2,2,有,有,18500000,156586,坡道平面,24.9,2500000,,RPWOMLLLQHIGFHF66DA,65.87,0,9.32,有
中和區,房地(土地+建物)+車位,新北市中和區中原二街１６號七樓,99.52,住,,,1120723,土地1建物1車位4,七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1060531,594.4,0,0,4,有,有,86880000,172292,坡道平面,146.44,9700000,車位總價無法拆分個別價格。,RPSOMLOJRHIGFHF09DA,262.21,0,28.84,有
中和區,房地(土地+建物)+車位,新北市中和區宜安路４１號八樓,28.67,住,,,1120718,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980724,210.45,4,2,2,有,有,37300000,193744,坡道平面,32.38,2800000,陽台外推；其他增建；,RPWNMLQKQHIGFHF96DA,112.79,1.58,12.96,有
中和區,房地(土地+建物)+車位,新北市中和區南華路１８號十一樓之二,15.89,住,,,1120720,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920128,121.1,2,2,1,有,有,18850000,188114,坡道平面,32.59,2200000,,RPSNMLPKRHIGFHF66EA,58.31,0,7.96,有
中和區,房地(土地+建物)+車位,新北市中和區華順街１４２號十一樓,24.2,住,,,1120726,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900808,147.73,3,2,2,有,有,17000000,115075,坡道平面,0,0,車位無固定位置，需每兩年抽乙次,RPUOMLOJQHIGFHF56DA,84.76,0,11.77,有
中和區,房地(土地+建物)+車位,新北市中和區中正路２７３號二十樓,8.18,住,,,1120709,土地2建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,129.21,3,2,2,有,有,16200000,125377,坡道機械,0,0,車位面積無法概算本案車位現況為二次施工之機械車位，曾收到新北市政府工務局函令需現勘，社區管委會表示新北市政府工務局已現勘完畢，表示車位按現況使用其他增建；,RPXNMLMKRHIGFHF76DA,87.02,0.56,8.65,有
中和區,房地(土地+建物)+車位,新北市中和區秀朗路三段１０巷１４弄２４之５號十一樓,31.61,住,,,1120722,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840501,197.84,4,2,2,有,有,25680000,129802,坡道平面,0,2500000,陽台外推；其他增建；,RPPOMLOLQHIGFHF88DA,159.19,2.66,16.93,有
中和區,房地(土地+建物),新北市中和區圓通路２４０巷１５號四樓,27.89,都市：其他:住宅區,,,1120710,土地3建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831024,165.37,4,2,2,有,有,22000000,133035,,0,0,,RPTOMLPKRHIGFHF86EA,135.09,2.37,17.75,有
中和區,房地(土地+建物),新北市中和區景平路２５９巷２６號五樓,29.01,都市：其他:住宅區,,,1120721,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740124,99.53,3,2,2,有,無,8000000,80378,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKRHIGFHF88DA,87.55,0,10.85,無
中和區,房地(土地+建物),新北市中和區景安路７９巷１９弄３號四樓,26.54,住,,,1120730,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620414,71.4,2,1,1,有,無,8200000,114846,,0,0,陽台外推；頂樓加蓋；,RPUOMLPKRHIGFHF86DA,58.45,0,12.95,無
中和區,房地(土地+建物),新北市中和區華新街１４３巷１０６弄３０號七樓,20.15,住,,,1120727,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850522,91.73,3,2,2,有,有,9550000,104110,,0,0,,RPRPMLQJRHIGFHF66DA,61.4,0.92,7.88,有
中和區,房地(土地+建物),新北市中和區民德路２５巷２４號四樓,25.83,住,,,1120729,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681108,78.72,3,2,1,有,無,10380000,131860,,0,0,陽台外推；其他增建；,RPXNMLTJQHIGFHF27DA,78.72,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區南山路２０８巷２號五樓,29.09,住,,,1120731,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850307,149.98,2,2,1,有,有,18100000,120683,升降機械,0,1600000,其他增建；,RPOOMLOKRHIGFHF78DA,74.57,2.69,7.91,有
中和區,房地(土地+建物),新北市中和區南山路２４０之５號三樓,22.37,住,,,1120715,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900321,103.16,3,2,1,有,有,15000000,145405,,0,0,鐵鋁窗其他增建；,RPTOMLMKRHIGFHF09DA,74.88,0,8.37,有
中和區,房地(土地+建物),新北市中和區中板路７號五樓,117.56,工,,,1120627,土地7建物1車位0,五層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830531,518.24,1,3,2,有,無,50000000,96480,,0,0,陽台外推；,RPSNMLQJRHIGFHF56DA,302.55,0,43.62,有
中和區,房地(土地+建物),新北市中和區中板路７號二樓,117.56,工,,,1120627,土地7建物1車位0,二層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830531,518.24,0,1,2,有,無,50000000,96480,,0,0,陽台外推；,SPPOMLQJRHIGFHF09DA,302.55,0,43.62,有
中和區,房地(土地+建物),新北市中和區中板路７號三樓,117.56,工,,,1120627,土地7建物1車位0,三層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830531,518.24,0,1,2,有,無,48250000,93104,,0,0,陽台外推；,RPPNMLQJRHIGFHF88DA,302.55,0,43.62,有
中和區,房地(土地+建物),新北市中和區中板路７號四樓,117.56,工,,,1120627,土地7建物1車位0,四層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830531,518.24,0,2,2,有,無,48250000,93104,,0,0,陽台外推；,RPQNMLQJRHIGFHF98DA,302.55,0,43.62,有
中和區,房地(土地+建物),新北市中和區中板路７號,117.56,工,,,1120627,土地7建物1車位0,一層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830531,518.24,0,1,2,有,無,71500000,137967,,0,0,其他增建；,RPPOMLQJRHIGFHF98DA,302.55,43.62,0,有
中和區,房地(土地+建物)+車位,新北市中和區中正路７９９號九樓之二,15.69,住,,,1120630,土地1建物1車位1,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861104,228.07,4,2,2,有,有,24260000,113763,坡道平面,32.4,2000000,陽台外推；,RPTNMLKMQHIGFHF88DA,139.28,0,15,有
中和區,房地(土地+建物),新北市中和區成功路１３５號七樓,8.6,住,,,1120623,土地1建物1車位0,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0860322,138.19,3,2,2,有,有,17500000,126637,,0,0,其他增建；,RPTNMLMJQHIGFHF78DA,91.38,0,13.69,有
中和區,房地(土地+建物)+車位,新北市中和區中原街５６號五樓,16.98,住,,,1120626,土地1建物1車位1,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1091117,114.83,2,2,1,有,有,17350000,151093,坡道平面,36.89,0,,RPPNMLMKRHIGFHF68EA,45.65,1.36,4.43,有
中和區,房地(土地+建物)+車位,新北市中和區中原二街３８號二十六樓,29.48,住,,,1120620,土地1建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼骨鋼筋混凝土構造,1100125,166.61,3,2,2,有,有,31380000,188344,坡道平面,28.31,0,,RPPPMLLKRHIGFHF78EA,80.48,1.93,9.04,有
中和區,房地(土地+建物)+車位,新北市中和區景新街３３５之９號十四樓,6.6,商,,,1120618,土地1建物1車位1,十四層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,115.09,3,2,1,有,有,17400000,151186,坡道平面,26.37,0,,RPQQMLLLOHIGFHF68DA,52.33,0,7.13,有
中和區,房地(土地+建物),新北市中和區廣福路５６巷２弄４號二樓,27.21,住,,,1120618,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0630418,75.15,3,2,1,有,無,11840000,157552,,0,0,露台增建陽台外推；其他增建；,RPUOMLOKRHIGFHF76DA,64.75,0,10.4,無
中和區,房地(土地+建物),新北市中和區信義街１１巷９號五樓,28.97,商,,,1120624,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750111,117.1,3,2,2,有,無,14800000,126388,,0,0,頂樓加蓋；其他增建；,RPVOMLLLQHIGFHF56DA,107.52,0,9.58,無
中和區,房地(土地+建物),新北市中和區秀朗路三段１７５巷１６號十七樓之六,10.42,,,,1120521,土地7建物1車位0,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850108,95.92,2,2,1,有,有,15650000,163157,,0,0,其他增建；,RPWOMLMLQHIGFHF76DA,77.89,1.14,6.76,有
中和區,房地(土地+建物)+車位,新北市中和區圓通路２９９巷４８弄２５號五樓,29.35,住,,,1120509,土地2建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970201,164.02,2,2,2,有,有,17160000,104621,坡道平面,32.08,0,其他增建；,RPPNMLOKRHIGFHF88EA,81.52,3.64,8.69,有
