鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,道路名稱,段,分類標籤,Lat,Lng
中和區,房地(土地+建物)+車位,新北市中和區連城路２６１巷２１號三樓,13.69,住,,,2020-12-10,土地2建物1車位1,三層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土構造,2023-06-28,100.5,3,1,2,有,有,15990000,150890.0,升降機械,4.47,1500000,,RPQPMLPJIIIGFHF28DA,55.72,0.0,6.49,有,新北市中和區連城路,,新北市中和區連城路,24.9961354,121.4928395
中和區,房地(土地+建物),新北市中和區連城路２６１巷２３號六樓,13.9,住,,,2020-12-12,土地2建物1車位0,六層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土構造,2023-06-28,97.1,3,1,2,有,有,15560000,160247.0,,0.0,0,,RPTPMLPJIIIGFHF58DA,56.7,0.0,6.04,有,新北市中和區連城路,,新北市中和區連城路,24.9961186,121.4928218
中和區,房地(土地+建物)+車位,新北市中和區連城路２５５號九樓,20.27,住,,,2020-11-16,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,142.34,4,1,2,有,有,22800000,153779.0,升降機械,4.47,1600000,,RPXOMLNJIIIGFHF68DA,82.5,0.0,6.77,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物)+車位,新北市中和區連城路２５５號八樓,20.27,住,,,2020-11-25,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,142.34,4,1,2,有,有,22400000,150878.0,升降機械,4.47,1600000,轉讓日期民國112年3月1日金額新台幣2240萬元整,RPOPMLNJIIIGFHF87DA,82.5,0.0,6.77,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物)+車位,新北市中和區連城路２５７號八樓,10.59,住,,,2020-11-06,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,75.64,2,1,1,有,有,12220000,150646.0,坡道機械,4.47,1500000,,RPXPMLOJIIIGFHF88DA,43.16,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9965338,121.4927237
中和區,房地(土地+建物)+車位,新北市中和區連城路２５９號五樓,10.42,住,,,2020-11-23,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,74.48,2,1,1,有,有,11370000,140980.0,坡道機械,4.47,1500000,轉讓日期民國112年4月6日金額11370000元,RPTQMLNJIIIGFHF48DA,42.4,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9963386,121.4922731
中和區,房地(土地+建物),新北市中和區連城路２５７之１號八樓,11.64,住,,,2020-10-05,土地2建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,77.93,2,1,1,有,有,11800000,151418.0,,0.0,0,,RPQPMLOJIIIGFHF18DA,47.42,0.0,2.94,有,新北市中和區連城路,,新北市中和區連城路,24.9963746,121.4927991
中和區,房地(土地+建物),新北市中和區連城路２５５之１號七樓,11.01,住,,,2020-10-30,土地2建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,73.96,2,1,1,有,有,10990000,148594.0,,0.0,0,,RPORMLOJIIIGFHF18DA,44.84,0.0,2.94,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物),新北市中和區連城路２５９之２號三樓,8.21,住,,,2020-10-05,土地2建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,56.46,1,0,1,有,有,7650000,135494.0,,0.0,0,轉讓日期民國112年3月13日金額7650000元整,RPOOMLPJIIIGFHF97DA,33.45,0.0,3.03,有,新北市中和區連城路,,新北市中和區連城路,24.9964097,121.4922497
中和區,房地(土地+建物),新北市中和區連城路２６１巷１９號八樓,10.74,住,,,2020-10-24,土地2建物1車位0,八層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土構造,2023-06-28,76.31,2,1,1,有,有,12600000,165116.0,,0.0,0,,RPOPMLPJIIIGFHF08DA,44.09,0.0,5.2,有,新北市中和區連城路,,新北市中和區連城路,24.9961104,121.4928243
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５號二樓,12.21,住,,,2020-09-05,土地1建物1車位1,二層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,130.68,3,2,1,有,有,16000000,150185.0,坡道平面,36.13,1800000,,RPXOMLKKIIIGFHF48DA,59.48,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物),新北市中和區景平路２３９巷５５號二十樓,8.87,住,,,2020-09-02,土地1建物1車位0,二十層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,94.55,3,2,1,有,有,14270000,150925.0,,0.0,0,,RPVRMLKKIIIGFHF58DA,59.48,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物),新北市中和區連城路２５９號七樓,10.36,住,,,2020-08-17,土地2建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,70.01,2,1,1,有,有,10170000,145265.0,,0.0,0,轉讓日期民國112年3月25日金額10170000元整,RPSQMLNJIIIGFHF38DA,42.21,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9963386,121.4922731
中和區,房地(土地+建物),新北市中和區連城路２５５之１號六樓,11.01,住,,,2020-08-27,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,73.96,2,1,1,有,有,10800000,146025.0,,0.0,0,,RPPRMLOJIIIGFHF28DA,44.84,0.0,2.94,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物),新北市中和區連城路２５５之１號五樓,11.01,住,,,2020-08-26,土地2建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,73.96,2,1,1,有,有,10570000,142915.0,,0.0,0,,RPQRMLOJIIIGFHF38DA,44.84,0.0,2.94,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物)+車位,新北市中和區連城路２６１巷２１號六樓,13.69,住,,,2020-08-17,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土構造,2023-06-28,100.5,3,1,2,有,有,16800000,159325.0,升降機械,4.47,1500000,轉讓日期112年3月3日金額16800000元整,RPRPMLPJIIIGFHF38DA,55.72,0.0,6.49,有,新北市中和區連城路,,新北市中和區連城路,24.9961354,121.4928395
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５之２號二十七樓,11.59,住,,,2020-08-30,土地1建物1車位1,二十七層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,133.84,3,2,1,有,有,16230000,146147.0,坡道平面,36.13,1950000,,RPOPMLKKIIIGFHF67DA,57.62,4.63,4.19,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７之１號二十七樓,16.87,住,,,2020-08-07,土地1建物1車位2,二十七層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,191.36,3,2,2,有,有,21700000,153652.0,坡道平面,72.26,3400000,,RPRPMLKKIIIGFHF97DA,72.19,4.67,4.13,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７之５號二十四樓,11.06,住,,,2020-08-29,土地1建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15220000,157697.0,坡道平面,36.13,1800000,,RPUPMLKKIIIGFHF28DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７之５號十九樓,11.06,住,,,2020-08-01,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15090000,156169.0,坡道平面,36.13,1800000,,RPWPMLKKIIIGFHF48DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７之５號二十五樓,11.06,住,,,2020-08-21,土地1建物1車位1,二十五層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15280000,158402.0,坡道平面,36.13,1800000,於111年5月19日讓渡，金額16000000元整。,RPPQMLKKIIIGFHF87DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５之５號二十三樓,11.06,住,,,2020-08-23,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15290000,157344.0,坡道平面,36.13,1900000,,RPSTMLKKIIIGFHF48DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５之５號二十一樓,11.06,住,,,2020-08-17,土地1建物1車位1,二十一層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15150000,156874.0,坡道平面,36.13,1800000,,RPUTMLKKIIIGFHF68DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５之５號二十樓,11.06,住,,,2020-08-11,土地1建物1車位1,二十層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15180000,157227.0,坡道平面,36.13,1800000,,RPOUMLKKIIIGFHF18DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７號二十一樓,11.8,住,,,2020-08-03,土地1建物1車位1,二十一層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,126.17,3,1,1,有,有,15550000,151599.0,坡道平面,36.13,1900000,於110年10月4日讓渡，金額17050000元整。,RPUUMLKKIIIGFHF78DA,56.42,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物)+車位,新北市中和區連城路２５７號五樓,10.59,住,,,2020-07-03,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,75.64,2,1,1,有,有,11600000,141934.0,坡道機械,4.47,1500000,,RPQQMLOJIIIGFHF28DA,43.16,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9965338,121.4927237
中和區,房地(土地+建物),新北市中和區連城路２５７號四樓,10.53,住,,,2020-07-01,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,71.17,2,1,1,有,有,9950000,139806.0,,0.0,0,,RPRQMLOJIIIGFHF38DA,42.97,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9965338,121.4927237
中和區,房地(土地+建物),新北市中和區連城路２５９之１號六樓,8.12,住,,,2020-07-02,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,55.89,2,0,1,有,有,7860000,140633.0,,0.0,0,,RPWRMLOJIIIGFHF98DA,33.08,0.0,3.03,有,新北市中和區連城路,,新北市中和區連城路,24.9964097,121.4922497
中和區,房地(土地+建物)+車位,新北市中和區連城路２５５之１號四樓,11.06,住,,,2020-07-01,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,78.43,2,1,1,有,有,11800000,139264.0,坡道機械,4.47,1500000,,RPOSMLOJIIIGFHF28DA,45.03,0.0,2.94,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物),新北市中和區景平路２３９巷５５之５號三樓,7.71,住,,,2020-07-20,土地1建物1車位0,三層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,85.1,3,2,1,有,有,12880000,151351.0,,0.0,0,,RPQPMLKKIIIGFHF87DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５號二十二樓,11.95,住,,,2020-07-12,土地1建物1車位1,二十二層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,127.8,3,2,1,有,有,16220000,151454.0,坡道平面,33.25,1900000,,RPURMLKKIIIGFHF48DA,59.48,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５之５號二十六樓,10.79,住,,,2020-07-24,土地1建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,118.35,3,2,1,有,有,15370000,158284.0,坡道平面,33.25,1900000,,RPQTMLKKIIIGFHF28DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５之５號二十二樓,11.06,住,,,2020-07-02,土地1建物1車位1,二十二層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15280000,157227.0,坡道平面,36.13,1900000,,RPTTMLKKIIIGFHF58DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７號二十四樓,11.8,住,,,2020-07-27,土地1建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,126.17,3,1,1,有,有,15620000,152377.0,坡道平面,36.13,1900000,,RPRUMLKKIIIGFHF48DA,56.42,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７號二十三樓,11.8,住,,,2020-07-27,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,126.17,3,1,1,有,有,15590000,152044.0,坡道平面,36.13,1900000,,RPSUMLKKIIIGFHF58DA,56.42,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物),新北市中和區連城路２５９號四樓,10.36,住,,,2020-06-16,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,70.01,2,1,1,有,有,9510000,135838.0,,0.0,0,,RPUQMLNJIIIGFHF58DA,42.21,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9963386,121.4922731
中和區,房地(土地+建物)+車位,新北市中和區連城路２５７號六樓,10.59,住,,,2020-06-14,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,75.64,2,1,1,有,有,11920000,146431.0,坡道機械,4.47,1500000,,RPPQMLOJIIIGFHF18DA,43.16,0.0,3.01,有,新北市中和區連城路,,新北市中和區連城路,24.9965338,121.4927237
中和區,房地(土地+建物)+車位,新北市中和區連城路２５５號十三樓,20.27,住,,,2020-06-15,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,146.8,4,1,2,有,有,25250000,159945.0,一樓平面,8.94,3200000,,RPSRMLOJIIIGFHF58DA,82.68,0.0,6.77,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物)+車位,新北市中和區連城路２５５號十二樓,20.27,住,,,2020-06-15,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-06-28,146.8,4,1,2,有,有,25250000,159945.0,一樓平面,8.94,3200000,,RPTRMLOJIIIGFHF68DA,82.68,0.0,6.77,有,新北市中和區連城路,,新北市中和區連城路,24.9962783,121.4913119
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５５號十九樓,12.21,住,,,2020-06-21,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,130.68,3,2,1,有,有,16230000,150502.0,坡道平面,36.13,2000000,,RPWOMLKKIIIGFHF38DA,59.48,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７之５號十七樓,11.06,住,,,2020-06-11,土地1建物1車位1,十七層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,121.23,3,2,1,有,有,15190000,155582.0,坡道平面,36.13,1950000,,RPXPMLKKIIIGFHF58DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
中和區,房地(土地+建物),新北市中和區景平路２３９巷５５之５號十五樓,7.71,住,,,2020-06-23,土地1建物1車位0,十五層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,85.1,3,2,1,有,有,13200000,155112.0,,0.0,0,,RPVTMLKKIIIGFHF78DA,54.21,0.0,3.66,有,新北市中和區景平路,,新北市中和區景平路,24.9921791,121.508754
中和區,房地(土地+建物)+車位,新北市中和區景平路２３９巷５７號十九樓,11.8,住,,,2020-06-22,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,2023-08-10,126.17,3,1,1,有,有,15580000,150822.0,坡道平面,36.13,2000000,,RPVUMLKKIIIGFHF88DA,56.42,0.0,4.81,有,新北市中和區景平路,,新北市中和區景平路,24.9917912,121.508806
